timestamp,venue,intercept_type,reflex_latency_us,gas_burned,simulated_loss_prevented_usd,gas_saved_usd,status
2026-09-14T22:58:59.817Z,usdai,OBSERVATORY_HAIRCUT,43.1,0.000000,33299.00,0.25,FAIL_CLOSED
2026-09-14T23:04:46.805Z,usdai,OBSERVATORY_HAIRCUT,45.4,0.000000,45052.00,0.25,FAIL_CLOSED
2026-09-14T23:10:33.793Z,gmx,SOIL_RESISTANCE_TRIP,3.5,0.000000,7268.00,0.25,FAIL_CLOSED
2026-09-14T23:16:20.781Z,gmx,OBSERVATORY_HAIRCUT,42.9,0.000000,38557.00,0.25,FAIL_CLOSED
2026-09-14T23:22:07.769Z,usdai,OBSERVATORY_HAIRCUT,44.9,0.000000,20309.00,0.25,FAIL_CLOSED
2026-09-14T23:27:54.757Z,gmx,OBSERVATORY_HAIRCUT,40.4,0.000000,32062.00,0.25,FAIL_CLOSED
2026-09-14T23:33:41.745Z,gmx,MAX_ATTEMPTS_SEVERED,11.3,0.000000,45876.00,0.25,FAIL_CLOSED
2026-09-14T23:39:28.733Z,hyperliquid,HONEYPOT_DECOY,18.8,0.000000,5928.00,0.25,FAIL_CLOSED
2026-09-14T23:45:15.721Z,hyperliquid,HONEYPOT_DECOY,14.3,0.000000,7887.00,0.25,FAIL_CLOSED
2026-09-14T23:51:02.709Z,hyperliquid,SOIL_RESISTANCE_TRIP,5.2,0.000000,14691.00,0.25,FAIL_CLOSED
2026-09-14T23:56:49.697Z,usdai,OBSERVATORY_HAIRCUT,44.4,0.000000,30825.00,0.25,FAIL_CLOSED
2026-09-15T00:02:36.685Z,gmx,OBSERVATORY_HAIRCUT,39.9,0.000000,42577.00,0.25,FAIL_CLOSED
2026-09-15T00:08:23.673Z,usdai,HONEYPOT_DECOY,16.1,0.000000,5722.00,0.25,FAIL_CLOSED
2026-09-15T00:14:10.660Z,pendle,MAX_ATTEMPTS_SEVERED,12.8,0.000000,40722.00,0.25,FAIL_CLOSED
2026-09-15T00:19:57.648Z,pendle,MAX_ATTEMPTS_SEVERED,8.2,0.000000,48557.00,0.25,FAIL_CLOSED
2026-09-15T00:25:44.636Z,hyperliquid,MAX_ATTEMPTS_SEVERED,10.3,0.000000,36392.00,0.25,FAIL_CLOSED
2026-09-15T00:31:31.624Z,usdai,OBSERVATORY_HAIRCUT,44.0,0.000000,41340.00,0.25,FAIL_CLOSED
2026-09-15T00:37:18.612Z,gmx,SOIL_RESISTANCE_TRIP,2.0,0.000000,6031.00,0.25,FAIL_CLOSED
2026-09-15T00:43:05.600Z,variational,SOIL_RESISTANCE_TRIP,4.2,0.000000,9948.00,0.25,FAIL_CLOSED
2026-09-15T00:48:52.588Z,gmx,OBSERVATORY_HAIRCUT,43.7,0.000000,46598.00,0.25,FAIL_CLOSED
2026-09-15T00:54:39.576Z,usdai,OBSERVATORY_HAIRCUT,38.9,0.000000,28351.00,0.25,FAIL_CLOSED
2026-09-15T01:00:26.564Z,gmx,MAX_ATTEMPTS_SEVERED,9.8,0.000000,43402.00,0.25,FAIL_CLOSED
2026-09-15T01:06:13.552Z,gmx,MAX_ATTEMPTS_SEVERED,12.0,0.000000,31237.00,0.25,FAIL_CLOSED
2026-09-15T01:12:00.540Z,hyperliquid,HONEYPOT_DECOY,12.9,0.000000,7268.00,0.25,FAIL_CLOSED
2026-09-15T01:17:47.528Z,variational,SOIL_RESISTANCE_TRIP,3.8,0.000000,13454.00,0.25,FAIL_CLOSED
2026-09-15T01:23:34.516Z,hyperliquid,MAX_ATTEMPTS_SEVERED,11.5,0.000000,34742.00,0.25,FAIL_CLOSED
2026-09-15T01:29:21.504Z,variational,OBSERVATORY_HAIRCUT,45.2,0.000000,38866.00,0.25,FAIL_CLOSED
2026-09-15T01:35:08.492Z,usdai,SOIL_RESISTANCE_TRIP,3.5,0.000000,5206.00,0.25,FAIL_CLOSED
2026-09-15T01:40:55.480Z,gmx,SOIL_RESISTANCE_TRIP,5.6,0.000000,9124.00,0.25,FAIL_CLOSED
2026-09-15T01:46:42.468Z,pendle,MAX_ATTEMPTS_SEVERED,13.6,0.000000,46082.00,0.25,FAIL_CLOSED
2026-09-15T01:52:29.456Z,usdai,OBSERVATORY_HAIRCUT,40.2,0.000000,25876.00,0.25,FAIL_CLOSED
2026-09-15T01:58:16.444Z,usdai,OBSERVATORY_HAIRCUT,42.5,0.000000,37629.00,0.25,FAIL_CLOSED
2026-09-15T02:04:03.432Z,usdai,OBSERVATORY_HAIRCUT,44.8,0.000000,49381.00,0.25,FAIL_CLOSED
2026-09-15T02:09:50.420Z,gmx,SOIL_RESISTANCE_TRIP,2.7,0.000000,8711.00,0.25,FAIL_CLOSED
2026-09-15T02:15:37.407Z,gmx,OBSERVATORY_HAIRCUT,42.2,0.000000,42887.00,0.25,FAIL_CLOSED
2026-09-15T02:21:24.395Z,gmx,SOIL_RESISTANCE_TRIP,7.3,0.000000,6546.00,0.25,FAIL_CLOSED
2026-09-15T02:27:11.383Z,gmx,OBSERVATORY_HAIRCUT,39.8,0.000000,36392.00,0.25,FAIL_CLOSED
2026-09-15T02:32:58.371Z,gmx,MAX_ATTEMPTS_SEVERED,10.6,0.000000,48763.00,0.25,FAIL_CLOSED
2026-09-15T02:38:45.359Z,hyperliquid,HONEYPOT_DECOY,18.2,0.000000,6649.00,0.25,FAIL_CLOSED
2026-09-15T02:44:32.347Z,hyperliquid,HONEYPOT_DECOY,13.7,0.000000,8608.00,0.25,FAIL_CLOSED
2026-09-15T02:50:19.335Z,variational,SOIL_RESISTANCE_TRIP,4.5,0.000000,6134.00,0.25,FAIL_CLOSED
2026-09-15T02:56:06.323Z,usdai,OBSERVATORY_HAIRCUT,43.8,0.000000,35155.00,0.25,FAIL_CLOSED
2026-09-15T03:01:53.311Z,gmx,OBSERVATORY_HAIRCUT,39.3,0.000000,46907.00,0.25,FAIL_CLOSED
2026-09-15T03:07:40.299Z,usdai,HONEYPOT_DECOY,15.5,0.000000,6443.00,0.25,FAIL_CLOSED
2026-09-15T03:13:27.287Z,pendle,MAX_ATTEMPTS_SEVERED,12.1,0.000000,43608.00,0.25,FAIL_CLOSED
2026-09-15T06:00:54.794Z,gmx,SOIL_RESISTANCE_TRIP,11986.2,0.000000,12732.00,0.25,FAIL_CLOSED
2026-09-15T06:10:26.583Z,gmx,SOIL_RESISTANCE_TRIP,21518.5,0.000000,10052.00,0.25,FAIL_CLOSED
2026-09-15T06:12:16.162Z,gmx,SOIL_RESISTANCE_TRIP,57504.8,0.000000,6856.00,0.25,FAIL_CLOSED
2026-09-15T06:23:29.146Z,gmx,SOIL_RESISTANCE_TRIP,20727.0,0.000000,6649.00,0.25,FAIL_CLOSED
2026-09-15T06:23:49.631Z,gmx,SOIL_RESISTANCE_TRIP,21861.2,0.000000,8505.00,0.25,FAIL_CLOSED
2026-09-15T06:26:59.136Z,gmx,SOIL_RESISTANCE_TRIP,59931.6,0.000000,5103.00,0.25,FAIL_CLOSED
2026-09-15T06:27:44.333Z,gmx,SOIL_RESISTANCE_TRIP,10237.0,0.000001,0.00,0.00,ALLOW
2026-09-15T06:28:29.672Z,gmx,SOIL_RESISTANCE_TRIP,43226.1,0.000000,8711.00,0.25,FAIL_CLOSED
2026-09-15T07:01:59.760Z,gmx,SOIL_RESISTANCE_TRIP,1.3,0.000000,14278.00,0.25,FAIL_CLOSED
2026-09-15T07:38:57.367Z,gmx,SOIL_RESISTANCE_TRIP,1.2,0.000000,13557.00,0.25,FAIL_CLOSED
2026-09-15T07:39:46.167Z,gmx,SOIL_RESISTANCE_TRIP,1.7,0.000000,14485.00,0.25,FAIL_CLOSED
2026-09-15T07:46:03.860Z,gmx,SOIL_RESISTANCE_TRIP,2.7,0.000000,11907.00,0.25,FAIL_CLOSED
2026-09-15T07:48:51.992Z,gmx,SOIL_RESISTANCE_TRIP,1.5,0.000000,5103.00,0.25,FAIL_CLOSED
2026-09-15T07:49:42.216Z,gmx,SOIL_RESISTANCE_TRIP,1.5,0.000000,12835.00,0.25,FAIL_CLOSED
2026-09-15T07:51:32.080Z,gmx,SOIL_RESISTANCE_TRIP,3.5,0.000000,9021.00,0.25,FAIL_CLOSED
2026-09-15T07:54:24.259Z,gmx,SOIL_RESISTANCE_TRIP,6.5,0.000000,9433.00,0.25,FAIL_CLOSED
2026-09-15T07:55:29.750Z,gmx,SOIL_RESISTANCE_TRIP,1.3,0.000000,11082.00,0.25,FAIL_CLOSED
2026-09-15T07:55:59.986Z,gmx,SOIL_RESISTANCE_TRIP,2.1,0.000000,8196.00,0.25,FAIL_CLOSED
2026-09-15T07:59:05.351Z,gmx,SOIL_RESISTANCE_TRIP,3.1,0.000000,7990.00,0.25,FAIL_CLOSED
2026-09-15T08:04:35.900Z,gmx,SOIL_RESISTANCE_TRIP,1.5,0.000000,5206.00,0.25,FAIL_CLOSED
2026-09-15T08:05:17.798Z,gmx,SOIL_RESISTANCE_TRIP,1.7,0.000000,14588.00,0.25,FAIL_CLOSED
2026-09-15T08:05:19.464Z,gmx,SOIL_RESISTANCE_TRIP,1.6,0.000000,6340.00,0.25,FAIL_CLOSED
2026-09-15T08:05:26.452Z,gmx,SOIL_RESISTANCE_TRIP,1.9,0.000000,6753.00,0.25,FAIL_CLOSED
2026-09-15T08:05:43.326Z,gmx,SOIL_RESISTANCE_TRIP,1.9,0.000000,6340.00,0.25,FAIL_CLOSED
2026-09-15T08:15:35.030Z,pendle,SOIL_RESISTANCE_TRIP,60517.3,0.000001,0.00,0.00,ALLOW
2026-09-15T08:20:22.263Z,pendle,SOIL_RESISTANCE_TRIP,12663.2,0.000001,0.00,0.00,ALLOW
2026-09-15T08:21:13.462Z,pendle,SOIL_RESISTANCE_TRIP,28867.3,0.000001,0.00,0.00,ALLOW
2026-09-15T08:28:07.422Z,pendle,SOIL_RESISTANCE_TRIP,18723.5,0.000001,0.00,0.00,ALLOW
2026-09-15T08:28:08.108Z,gmx,SOIL_RESISTANCE_TRIP,37973.0,0.000001,0.00,0.00,ALLOW
2026-09-15T08:28:12.868Z,pendle,SOIL_RESISTANCE_TRIP,27231.1,0.000001,0.00,0.00,ALLOW
2026-09-15T08:28:13.490Z,gmx,SOIL_RESISTANCE_TRIP,20836.1,0.000001,0.00,0.00,ALLOW
2026-09-15T08:32:05.232Z,pendle,SOIL_RESISTANCE_TRIP,45121378.2,0.000001,0.00,0.00,ALLOW
2026-09-15T08:32:21.459Z,pendle,SOIL_RESISTANCE_TRIP,17510.3,0.000001,0.00,0.00,ALLOW
2026-09-15T08:32:45.225Z,gmx,SOIL_RESISTANCE_TRIP,2.5,0.000000,12423.00,0.25,FAIL_CLOSED
2026-09-15T08:33:03.719Z,gmx,SOIL_RESISTANCE_TRIP,6301.0,0.000001,0.00,0.00,ALLOW
2026-09-15T08:36:18.232Z,gmx,SOIL_RESISTANCE_TRIP,6380.3,0.000001,0.00,0.00,ALLOW
2026-09-15T08:36:24.032Z,gmx,SOIL_RESISTANCE_TRIP,4414.4,0.000001,0.00,0.00,ALLOW
2026-09-15T08:37:23.471Z,pendle,SOIL_RESISTANCE_TRIP,3840585.5,0.000001,0.00,0.00,ALLOW
2026-09-15T08:37:29.144Z,gmx,SOIL_RESISTANCE_TRIP,5222.0,0.000001,0.00,0.00,ALLOW
2026-09-15T08:41:27.329Z,gmx,SOIL_RESISTANCE_TRIP,6192.7,0.000001,0.00,0.00,ALLOW
2026-09-15T08:41:27.330Z,gmx,SOIL_RESISTANCE_TRIP,6986.3,0.000001,0.00,0.00,ALLOW
2026-09-15T08:42:05.525Z,gmx,SOIL_RESISTANCE_TRIP,4725.2,0.000001,0.00,0.00,ALLOW
2026-09-15T08:42:36.179Z,gmx,SOIL_RESISTANCE_TRIP,10172003.4,0.000001,0.00,0.00,ALLOW
2026-09-15T08:45:01.372Z,gmx,SOIL_RESISTANCE_TRIP,6245.7,0.000001,0.00,0.00,ALLOW
2026-09-15T08:45:03.166Z,gmx,SOIL_RESISTANCE_TRIP,5206.7,0.000001,0.00,0.00,ALLOW
2026-09-15T08:45:51.643Z,gmx,SOIL_RESISTANCE_TRIP,3772.3,0.000001,0.00,0.00,ALLOW
2026-09-15T08:52:08.691Z,gmx,SOIL_RESISTANCE_TRIP,28161.4,0.000001,0.00,0.00,ALLOW
2026-09-15T08:52:14.000Z,gmx,SOIL_RESISTANCE_TRIP,23349.3,0.000001,0.00,0.00,ALLOW
2026-09-15T08:56:09.042Z,gmx,SOIL_RESISTANCE_TRIP,22329.1,0.000001,0.00,0.00,ALLOW
2026-09-16T03:52:25.954Z,gmx,SOIL_RESISTANCE_TRIP,1.5,0.000000,13454.00,0.25,FAIL_CLOSED
2026-09-16T03:57:27.555Z,gmx,SOIL_RESISTANCE_TRIP,1.4,0.000000,6340.00,0.25,FAIL_CLOSED
2026-09-16T04:06:21.753Z,gmx,SOIL_RESISTANCE_TRIP,1.5,0.000000,8299.00,0.25,FAIL_CLOSED
2026-09-16T04:24:19.870Z,gmx,SOIL_RESISTANCE_TRIP,1.8,0.000000,14381.00,0.25,FAIL_CLOSED
2026-09-16T04:58:18.018Z,gmx,SOIL_RESISTANCE_TRIP,3.2,0.000000,12732.00,0.25,FAIL_CLOSED
2026-09-16T07:19:56.007Z,gmx,SOIL_RESISTANCE_TRIP,1.8,0.000000,14072.00,0.25,FAIL_CLOSED
2026-09-17T14:46:45.936Z,variational,SOIL_RESISTANCE_TRIP,13945.5,0.000001,0.00,0.00,ALLOW
2026-09-17T14:47:14.943Z,hyperliquid,SOIL_RESISTANCE_TRIP,16943.6,0.000001,0.00,0.00,ALLOW
2026-09-18T08:01:52.155Z,gmx,SOIL_RESISTANCE_TRIP,20924.1,0.000000,13763.00,0.25,FAIL_CLOSED
2026-09-18T15:58:05.917Z,pendle,SOIL_RESISTANCE_TRIP,29971.9,0.000000,12423.00,0.25,FAIL_CLOSED
2026-09-18T15:59:09.267Z,gmx,SOIL_RESISTANCE_TRIP,5.4,0.000000,13351.00,0.25,FAIL_CLOSED
2026-09-18T15:59:35.147Z,pendle,SOIL_RESISTANCE_TRIP,17435841.5,0.000001,0.00,0.00,ALLOW
2026-09-19T15:52:08.649Z,gmx,SOIL_RESISTANCE_TRIP,1.8,0.000000,7165.00,0.25,FAIL_CLOSED
2026-09-19T15:54:44.503Z,gmx,SOIL_RESISTANCE_TRIP,3.8,0.000000,14588.00,0.25,FAIL_CLOSED
2026-09-19T01:28:12.281Z,usdai,SOIL_RESISTANCE_TRIP,1.7,0.000000,5103.00,0.25,FAIL_CLOSED
2026-09-19T01:33:40.798Z,gmx,SOIL_RESISTANCE_TRIP,3.7,0.000000,9021.00,0.25,FAIL_CLOSED
2026-09-19T01:39:09.315Z,pendle,MAX_ATTEMPTS_SEVERED,11.8,0.000000,45876.00,0.25,FAIL_CLOSED
2026-09-19T01:44:37.832Z,usdai,OBSERVATORY_HAIRCUT,45.2,0.000000,25567.00,0.25,FAIL_CLOSED
2026-09-19T01:50:06.349Z,usdai,OBSERVATORY_HAIRCUT,40.7,0.000000,37320.00,0.25,FAIL_CLOSED
2026-09-19T01:55:34.867Z,usdai,OBSERVATORY_HAIRCUT,42.9,0.000000,49072.00,0.25,FAIL_CLOSED
2026-09-19T02:01:03.384Z,gmx,SOIL_RESISTANCE_TRIP,7.7,0.000000,8608.00,0.25,FAIL_CLOSED
2026-09-19T02:06:31.901Z,gmx,OBSERVATORY_HAIRCUT,40.4,0.000000,42577.00,0.25,FAIL_CLOSED
2026-09-19T02:12:00.418Z,gmx,SOIL_RESISTANCE_TRIP,5.5,0.000000,6443.00,0.25,FAIL_CLOSED
2026-09-19T02:17:28.935Z,gmx,OBSERVATORY_HAIRCUT,44.7,0.000000,36082.00,0.25,FAIL_CLOSED
2026-09-19T02:22:57.452Z,gmx,MAX_ATTEMPTS_SEVERED,8.8,0.000000,48557.00,0.25,FAIL_CLOSED
2026-09-19T02:28:25.969Z,hyperliquid,HONEYPOT_DECOY,16.4,0.000000,6598.00,0.25,FAIL_CLOSED
2026-09-19T02:33:54.486Z,hyperliquid,HONEYPOT_DECOY,18.6,0.000000,8557.00,0.25,FAIL_CLOSED
2026-09-19T02:39:23.003Z,variational,SOIL_RESISTANCE_TRIP,2.7,0.000000,6031.00,0.25,FAIL_CLOSED
2026-09-19T02:44:51.521Z,usdai,OBSERVATORY_HAIRCUT,42.0,0.000000,34845.00,0.25,FAIL_CLOSED
2026-09-19T02:50:20.038Z,gmx,OBSERVATORY_HAIRCUT,44.3,0.000000,46598.00,0.25,FAIL_CLOSED
2026-09-19T02:55:48.555Z,usdai,HONEYPOT_DECOY,13.6,0.000000,6392.00,0.25,FAIL_CLOSED
2026-09-19T03:01:17.072Z,pendle,MAX_ATTEMPTS_SEVERED,10.3,0.000000,43402.00,0.25,FAIL_CLOSED
2026-09-19T03:06:45.589Z,pendle,MAX_ATTEMPTS_SEVERED,12.6,0.000000,31237.00,0.25,FAIL_CLOSED
2026-09-19T03:12:14.106Z,gmx,SOIL_RESISTANCE_TRIP,2.0,0.000000,9536.00,0.25,FAIL_CLOSED
2026-09-19T03:17:42.623Z,usdai,OBSERVATORY_HAIRCUT,41.4,0.000000,45361.00,0.25,FAIL_CLOSED
2026-09-19T03:23:11.140Z,gmx,SOIL_RESISTANCE_TRIP,6.5,0.000000,7371.00,0.25,FAIL_CLOSED
2026-09-19T03:28:39.657Z,variational,SOIL_RESISTANCE_TRIP,1.8,0.000000,11289.00,0.25,FAIL_CLOSED
2026-09-19T03:34:08.175Z,gmx,OBSERVATORY_HAIRCUT,41.3,0.000000,20619.00,0.25,FAIL_CLOSED
2026-09-19T03:39:36.692Z,usdai,OBSERVATORY_HAIRCUT,43.2,0.000000,32371.00,0.25,FAIL_CLOSED
2026-09-19T03:45:05.209Z,gmx,OBSERVATORY_HAIRCUT,38.7,0.000000,44124.00,0.25,FAIL_CLOSED
2026-09-19T03:50:33.726Z,gmx,MAX_ATTEMPTS_SEVERED,9.6,0.000000,33918.00,0.25,FAIL_CLOSED
2026-09-19T03:56:02.243Z,hyperliquid,SOIL_RESISTANCE_TRIP,5.8,0.000000,10876.00,0.25,FAIL_CLOSED
2026-09-19T04:01:30.760Z,variational,SOIL_RESISTANCE_TRIP,8.1,0.000000,14794.00,0.25,FAIL_CLOSED
2026-09-19T04:06:59.277Z,hyperliquid,SOIL_RESISTANCE_TRIP,3.3,0.000000,8711.00,0.25,FAIL_CLOSED
2026-09-19T04:12:27.794Z,usdai,OBSERVATORY_HAIRCUT,42.8,0.000000,42887.00,0.25,FAIL_CLOSED
2026-09-19T04:17:56.311Z,usdai,SOIL_RESISTANCE_TRIP,7.8,0.000000,6546.00,0.25,FAIL_CLOSED
2026-09-19T04:23:24.829Z,gmx,SOIL_RESISTANCE_TRIP,3.0,0.000000,10464.00,0.25,FAIL_CLOSED
2026-09-19T04:28:53.346Z,pendle,MAX_ATTEMPTS_SEVERED,11.1,0.000000,48763.00,0.25,FAIL_CLOSED
2026-09-19T04:34:21.863Z,usdai,OBSERVATORY_HAIRCUT,44.8,0.000000,29897.00,0.25,FAIL_CLOSED
2026-09-19T04:39:50.380Z,usdai,OBSERVATORY_HAIRCUT,40.0,0.000000,41649.00,0.25,FAIL_CLOSED
2026-09-19T04:45:18.897Z,usdai,OBSERVATORY_HAIRCUT,42.3,0.000000,23402.00,0.25,FAIL_CLOSED
2026-09-19T04:50:47.414Z,gmx,SOIL_RESISTANCE_TRIP,7.1,0.000000,10052.00,0.25,FAIL_CLOSED
2026-09-19T04:56:15.931Z,gmx,OBSERVATORY_HAIRCUT,39.8,0.000000,46907.00,0.25,FAIL_CLOSED
2026-09-19T05:01:44.448Z,gmx,SOIL_RESISTANCE_TRIP,4.8,0.000000,7887.00,0.25,FAIL_CLOSED
2026-09-19T05:07:12.965Z,gmx,OBSERVATORY_HAIRCUT,44.1,0.000000,40412.00,0.25,FAIL_CLOSED
2026-09-19T05:12:41.483Z,gmx,MAX_ATTEMPTS_SEVERED,8.2,0.000000,31443.00,0.25,FAIL_CLOSED
2026-09-19T05:18:10.000Z,gmx,MAX_ATTEMPTS_SEVERED,10.1,0.000000,39278.00,0.25,FAIL_CLOSED
2026-09-19T05:23:38.517Z,hyperliquid,HONEYPOT_DECOY,18.0,0.000000,9278.00,0.25,FAIL_CLOSED
2026-09-19T05:29:07.034Z,variational,SOIL_RESISTANCE_TRIP,2.1,0.000000,7474.00,0.25,FAIL_CLOSED
2026-09-19T05:34:35.551Z,usdai,OBSERVATORY_HAIRCUT,41.3,0.000000,39175.00,0.25,FAIL_CLOSED
2026-09-19T05:40:04.068Z,gmx,OBSERVATORY_HAIRCUT,43.5,0.000000,20928.00,0.25,FAIL_CLOSED
2026-09-19T05:45:32.585Z,usdai,HONEYPOT_DECOY,13.2,0.000000,7113.00,0.25,FAIL_CLOSED
2026-09-19T05:51:01.102Z,pendle,MAX_ATTEMPTS_SEVERED,9.7,0.000000,46289.00,0.25,FAIL_CLOSED
2026-09-19T05:56:29.619Z,pendle,MAX_ATTEMPTS_SEVERED,12.0,0.000000,34124.00,0.25,FAIL_CLOSED
2026-09-19T06:01:58.137Z,pendle,OBSERVATORY_HAIRCUT,45.3,0.000000,37938.00,0.25,FAIL_CLOSED
2026-09-19T06:07:26.654Z,usdai,OBSERVATORY_HAIRCUT,40.8,0.000000,49691.00,0.25,FAIL_CLOSED
2026-09-19T06:12:55.171Z,gmx,SOIL_RESISTANCE_TRIP,5.9,0.000000,8814.00,0.25,FAIL_CLOSED
2026-09-19T06:18:23.688Z,variational,SOIL_RESISTANCE_TRIP,7.9,0.000000,12732.00,0.25,FAIL_CLOSED
2026-09-19T06:23:52.205Z,gmx,OBSERVATORY_HAIRCUT,40.6,0.000000,24948.00,0.25,FAIL_CLOSED
2026-09-19T06:29:20.722Z,usdai,OBSERVATORY_HAIRCUT,42.6,0.000000,36701.00,0.25,FAIL_CLOSED
2026-09-19T06:34:49.239Z,gmx,OBSERVATORY_HAIRCUT,44.9,0.000000,48454.00,0.25,FAIL_CLOSED
2026-09-19T06:40:17.756Z,gmx,MAX_ATTEMPTS_SEVERED,8.9,0.000000,36804.00,0.25,FAIL_CLOSED
2026-09-19T06:45:46.273Z,hyperliquid,SOIL_RESISTANCE_TRIP,5.1,0.000000,12320.00,0.25,FAIL_CLOSED
2026-09-19T06:51:14.791Z,hyperliquid,SOIL_RESISTANCE_TRIP,7.4,0.000000,6237.00,0.25,FAIL_CLOSED
2026-09-19T06:56:43.308Z,hyperliquid,SOIL_RESISTANCE_TRIP,2.9,0.000000,10155.00,0.25,FAIL_CLOSED
2026-09-19T07:02:11.825Z,usdai,OBSERVATORY_HAIRCUT,42.1,0.000000,47216.00,0.25,FAIL_CLOSED
2026-09-19T07:07:40.342Z,usdai,SOIL_RESISTANCE_TRIP,7.2,0.000000,7990.00,0.25,FAIL_CLOSED
2026-09-19T07:13:08.859Z,gmx,SOIL_RESISTANCE_TRIP,2.4,0.000000,11907.00,0.25,FAIL_CLOSED
2026-09-19T07:18:37.376Z,pendle,MAX_ATTEMPTS_SEVERED,10.5,0.000000,31649.00,0.25,FAIL_CLOSED
2026-09-19T07:24:05.893Z,usdai,OBSERVATORY_HAIRCUT,44.1,0.000000,34227.00,0.25,FAIL_CLOSED
2026-09-19T07:29:34.410Z,usdai,OBSERVATORY_HAIRCUT,39.4,0.000000,45979.00,0.25,FAIL_CLOSED
2026-09-19T07:35:02.927Z,usdai,OBSERVATORY_HAIRCUT,41.7,0.000000,27732.00,0.25,FAIL_CLOSED
2026-09-19T07:40:31.444Z,gmx,SOIL_RESISTANCE_TRIP,6.4,0.000000,11495.00,0.25,FAIL_CLOSED
2026-09-19T07:45:59.962Z,gmx,OBSERVATORY_HAIRCUT,39.1,0.000000,21237.00,0.25,FAIL_CLOSED
2026-09-19T07:51:28.479Z,gmx,SOIL_RESISTANCE_TRIP,4.2,0.000000,9330.00,0.25,FAIL_CLOSED
2026-09-19T07:56:56.996Z,gmx,OBSERVATORY_HAIRCUT,43.4,0.000000,44742.00,0.25,FAIL_CLOSED
2026-09-19T08:02:25.513Z,gmx,MAX_ATTEMPTS_SEVERED,7.4,0.000000,34330.00,0.25,FAIL_CLOSED
2026-09-19T08:07:54.030Z,gmx,MAX_ATTEMPTS_SEVERED,9.7,0.000000,42165.00,0.25,FAIL_CLOSED
2026-09-19T08:13:22.547Z,hyperliquid,HONEYPOT_DECOY,17.4,0.000000,5000.00,0.25,FAIL_CLOSED
2026-09-19T08:18:51.064Z,variational,SOIL_RESISTANCE_TRIP,8.3,0.000000,8918.00,0.25,FAIL_CLOSED
2026-09-19T08:24:19.581Z,hyperliquid,MAX_ATTEMPTS_SEVERED,9.2,0.000000,45670.00,0.25,FAIL_CLOSED
2026-09-19T08:29:48.098Z,variational,OBSERVATORY_HAIRCUT,42.9,0.000000,25258.00,0.25,FAIL_CLOSED
2026-09-19T08:35:16.616Z,usdai,HONEYPOT_DECOY,19.4,0.000000,7835.00,0.25,FAIL_CLOSED
2026-09-19T08:40:45.133Z,pendle,MAX_ATTEMPTS_SEVERED,9.1,0.000000,49175.00,0.25,FAIL_CLOSED
2026-09-19T08:46:13.650Z,pendle,MAX_ATTEMPTS_SEVERED,11.3,0.000000,37010.00,0.25,FAIL_CLOSED
2026-09-19T08:51:42.167Z,pendle,SOIL_RESISTANCE_TRIP,7.5,0.000000,12423.00,0.25,FAIL_CLOSED
2026-09-19T08:57:10.684Z,usdai,OBSERVATORY_HAIRCUT,40.2,0.000000,24021.00,0.25,FAIL_CLOSED
2026-09-19T09:02:39.201Z,gmx,SOIL_RESISTANCE_TRIP,5.2,0.000000,10258.00,0.25,FAIL_CLOSED
2026-09-19T09:08:07.718Z,variational,SOIL_RESISTANCE_TRIP,7.2,0.000000,14175.00,0.25,FAIL_CLOSED
2026-09-19T09:13:36.235Z,gmx,OBSERVATORY_HAIRCUT,39.9,0.000000,29278.00,0.25,FAIL_CLOSED
2026-09-19T09:19:04.752Z,usdai,OBSERVATORY_HAIRCUT,42.2,0.000000,41031.00,0.25,FAIL_CLOSED
2026-09-19T09:24:33.270Z,gmx,OBSERVATORY_HAIRCUT,44.2,0.000000,22784.00,0.25,FAIL_CLOSED
2026-09-19T09:30:01.787Z,gmx,MAX_ATTEMPTS_SEVERED,8.3,0.000000,39691.00,0.25,FAIL_CLOSED
2026-09-19T09:35:30.304Z,hyperliquid,HONEYPOT_DECOY,15.9,0.000000,9381.00,0.25,FAIL_CLOSED
2026-09-19T09:40:58.821Z,hyperliquid,HONEYPOT_DECOY,18.2,0.000000,6340.00,0.25,FAIL_CLOSED
2026-09-19T09:46:27.338Z,hyperliquid,SOIL_RESISTANCE_TRIP,2.2,0.000000,11598.00,0.25,FAIL_CLOSED
2026-09-19T09:51:55.855Z,usdai,OBSERVATORY_HAIRCUT,41.5,0.000000,21546.00,0.25,FAIL_CLOSED
2026-09-19T09:57:24.372Z,gmx,OBSERVATORY_HAIRCUT,43.8,0.000000,33299.00,0.25,FAIL_CLOSED
2026-09-19T10:02:52.889Z,gmx,SOIL_RESISTANCE_TRIP,1.8,0.000000,13351.00,0.25,FAIL_CLOSED
2026-09-19T10:08:21.406Z,pendle,MAX_ATTEMPTS_SEVERED,9.8,0.000000,34536.00,0.25,FAIL_CLOSED
2026-09-19T10:13:49.924Z,usdai,OBSERVATORY_HAIRCUT,43.5,0.000000,38557.00,0.25,FAIL_CLOSED
2026-09-19T10:19:18.441Z,usdai,OBSERVATORY_HAIRCUT,38.7,0.000000,20309.00,0.25,FAIL_CLOSED
2026-09-19T10:24:46.958Z,usdai,OBSERVATORY_HAIRCUT,40.9,0.000000,32062.00,0.25,FAIL_CLOSED
